DOI,display_name,author_order,author_position,is_corresponding,institution_id,COUNTRY_CODE,CERCA,Center,first_name,gender
10.1016/j.ebiom.2021.103797,Neus Martínez‐Bosch,1.0,first,False,4210130874.0,ES,True,ResearchMar,Neus,female
10.1089/derm.2023.0155,Nerea Manzanares,1.0,first,False,170486558.0,ES,True,ResearchMar,Nerea,female
10.3390/biomedicines12081666,Nazaret Infante,6.0,middle,False,4210130874.0,ES,True,ResearchMar,Nazaret,unknown
10.1093/cercor/bhac239,Natàlia Vilor‐Tejedor,42.0,last,False,,,True,ResearchMar,Natàlia,unknown
10.1016/j.ijheh.2021.113772,Natalie Mueller,1.0,first,False,4210148332.0,ES,True,ISGlobal,Natalie,female
10.1093/cid/ciab812,Natalia Rakislova,1.0,first,False,4210148332.0,ES,True,ISGlobal,Natalia,female
10.3389/fpubh.2021.583667,Nandini Sarkar,1.0,first,True,865915315.0,NL,True,ISGlobal,Nandini,female
10.1016/j.jenvman.2022.114722,Nancy Peña,3.0,middle,False,115304662.0,ES,True,BETA,Nancy,female
10.1371/journal.pntd.0009076,Nana Aba Williams,2.0,middle,True,4210148332.0,ES,True,ISGlobal,Nana,female
10.1038/s41524-022-00710-0,Nakib H. Protik,1.0,first,True,4210093216.0,ES,True,ICN2,Nakib,unknown
10.1016/j.ygyno.2021.06.019,Nadwa Kanjou,4.0,middle,False,123044942.0,ES,True,ResearchMar,Nadwa,female
10.3390/ijerph192013676,Nacho Sánchez-Valdivia,1.0,first,True,4210156109.0,ES,True,ResearchMar,Nacho,male
10.1093/cid/ciab228,N. López Segura,9.0,middle,False,4210147572.0,ES,True,ResearchMar,N.,unknown
10.1007/s00330-022-08835-y,N Arenas,1.0,first,False,4210130874.0,ES,True,ResearchMar,N,unknown
10.1016/j.eclinm.2023.102307,Münci Yağcı,113.0,middle,False,4210130874.0,ES,True,ResearchMar,Münci,unknown
10.1186/s13195-022-01068-7,Müge Akinci,1.0,first,False,4210128274.0,ES,True,ResearchMar,Müge,female
10.1088/2515-7639/acc893,Mónica Lira‐Cantú,41.0,middle,False,4210093216.0,ES,True,ICN2,Mónica,female
10.1007/s00428-023-03608-4,Mònica Gonzàlez‐Farré,1.0,first,True,4210130874.0,ES,True,ResearchMar,Mònica,unknown
10.1186/s12933-022-01657-8,Muriel Rolland,76.0,middle,False,4210156109.0,ES,True,ResearchMar,Muriel,female
10.1038/s43247-024-01385-9,Mukund Palat Rao,3.0,middle,False,152304114.0,US,True,CREAF,Mukund,unknown
10.1016/j.ijantimicag.2024.107202,Montserrat Sanmartí,101.0,middle,True,4210153460.0,ES,True,ResearchMar,Montserrat,female
10.1186/s12894-023-01344-0,Montse Ferrer,39.0,middle,False,4210154894.0,ES,True,ResearchMar,Montse,female
10.1136/bmjopen-2020-046346,Monique Messaggi-Sartor,1.0,first,False,123044942.0,ES,True,ResearchMar,Monique,female
10.1016/j.mattod.2021.06.015,Mohammad Amin Farahmand Nejad,1.0,first,False,4210093216.0,ES,True,ICN2,Mohammad,male
10.1111/1365-2664.14609,Miriam Selwyn,1.0,first,True,4210129656.0,ES,True,CREAF,Miriam,female
10.3390/jcm12062339,Miren Vicente Elcano,2.0,middle,False,4210130874.0,ES,True,ResearchMar,Miren,female
10.1002/mnfr.202100363,Mireia Malcampo,50.0,middle,False,,,True,ResearchMar,Mireia,female
10.1002/smll.202102753,Mirco Panighel,7.0,middle,False,4210093216.0,ES,True,ICN2,Mirco,male
10.1038/s41591-023-02610-2,Miquel Porta,559.0,middle,False,4210156109.0,ES,True,ResearchMar,Miquel,male
10.1111/codi.16454,Miguél Pera,35.0,middle,False,4210156109.0,ES,True,ResearchMar,Miguél,unknown
10.1007/s00394-020-02415-w,Miguel A. Rubio,851.0,middle,False,,,True,ResearchMar,Miguel,male
10.1021/acs.est.1c04455,Michiel A. van den Dries,1.0,first,False,4210148332.0,ES,True,ISGlobal,Michiel,male
10.1016/j.rpsm.2021.02.005,Michelle S.W. Kusters,1.0,first,False,2801952686.0,NL,True,ISGlobal,Michelle,female
10.1002/smll.202402328,Michele Gastaldo,6.0,middle,False,4210127897.0,CZ,True,ICN2,Michele,female
10.1111/ele.14500,Michał Bogdziewicz,2.0,middle,False,59411706.0,PL,True,CREAF,Michał,male
10.1002/alz.14059,Michalis Kassinopoulos,4.0,middle,False,4210128274.0,ES,True,ResearchMar,Michalis,male
10.1136/bmjopen-2020-044920,Michael Silva-Peñaherrera,1.0,first,True,170486558.0,ES,True,ResearchMar,Michael,male
10.3390/antibiotics10101149,Merçè Espona,1.0,first,False,4210130874.0,ES,True,ResearchMar,Merçè,unknown
10.1007/s00027-021-00810-x,Meritxell Abril,1.0,first,True,115304662.0,ES,True,BETA,Meritxell,unknown
10.1186/s12912-021-00716-x,Mercè Soler-Font,1.0,first,False,4210156109.0,ES,True,ResearchMar,Mercè,female
10.1371/journal.pone.0248538,Mercy Opiyo,1.0,first,True,114292369.0,TZ,True,ISGlobal,Mercy,unknown
10.2337/dc22-2521,Mercedes Rigla,9.0,middle,False,4210137168.0,ES,True,ResearchMar,Mercedes,female
10.1016/j.socscimed.2022.115634,Melissa García‐Lamarca,3.0,middle,False,4210156109.0,ES,True,ResearchMar,Melissa,female
10.1093/jac/dkac040,Melisa Barrantes-González,1.0,first,False,4210156109.0,ES,True,ResearchMar,Melisa,female
10.1016/j.ijhydene.2023.02.033,Mehdi Torabi Goodarzi,4.0,middle,False,4210093216.0,ES,True,ICN2,Mehdi,male
10.1016/j.dib.2020.106658,Meelan Thondoo,1.0,first,True,4210148332.0,ES,True,ISGlobal,Meelan,unknown
10.1016/j.envres.2020.110446,Małgorzata J. Lubczyńska,1.0,first,False,4210154894.0,ES,True,ISGlobal,Małgorzata,female
10.1371/journal.pone.0266305,Mayra Orillo Sarmiento,18.0,middle,True,4210130874.0,ES,True,ResearchMar,Mayra,female
10.1038/s41598-023-46126-8,Max Hardy-Werbin,1.0,first,False,4210130874.0,ES,True,ResearchMar,Max,male
10.1073/pnas.2026733119,Maurizio Mencuccini,36.0,middle,False,4210129656.0,ES,True,CREAF,Maurizio,male
10.1016/j.it.2023.04.003,Mauricio Guzmán,3.0,middle,False,4210156109.0,ES,True,ResearchMar,Mauricio,male
10.1016/j.carbon.2021.10.028,Matthieu J. Verstraete,2.0,middle,False,4210130123.0,BE,True,ICN2,Matthieu,male
10.1016/j.oftale.2021.07.006,Matthias Marti,4.0,middle,False,4210133106.0,ES,True,ResearchMar,Matthias,male
10.1007/s12671-021-01794-3,Matilde Elices,1.0,first,False,4210156109.0,ES,True,ResearchMar,Matilde,female
10.1016/j.compenvurbsys.2021.101653,Matilda van den Bosch,6.0,last,False,2801357902.0,ES,True,ISGlobal,Matilda,female
10.1186/s12936-021-03690-6,Matiana González-Silva,1.0,first,False,4210148332.0,ES,True,ISGlobal,Matiana,unknown
10.1016/j.gaceta.2024.102360,Mateu Serra‐Prat,2.0,middle,True,4210101563.0,ES,True,ResearchMar,Mateu,male
10.1002/smll.202306167,Massimo Urban,1.0,first,False,4210093216.0,ES,True,ICN2,Massimo,male
10.1088/2515-7639/acc893,Masoud Karimipour,35.0,middle,False,4210093216.0,ES,True,ICN2,Masoud,male
10.1016/j.colsurfa.2023.131853,Marı́a Escudero-Escribano,3.0,middle,False,4210093216.0,ES,True,ICN2,Marı́a,unknown
10.1093/jac/dkab321,María‐Jesús Pinazo,58.0,middle,False,,,True,ISGlobal,María‐Jesús,unknown
10.1007/s00423-023-03063-4,María-José Pons-Fragero,4.0,middle,False,4210130874.0,ES,True,ResearchMar,María-José,unknown
10.1016/j.mrrev.2022.108415,María Foraster,35.0,middle,False,4210154894.0,ES,True,ResearchMar,María,mostly_female
10.3390/foods10051059,Mary Cano‐Sarabia,2.0,middle,False,4210093216.0,ES,True,ICN2,Mary,mostly_female
10.1021/acsphotonics.1c01614,Martín F. Colombano,2.0,middle,False,4210093216.0,ES,True,ICN2,Martín,male
10.1016/j.jaci.2022.07.007,Martyna Filipska,2.0,middle,False,2801864671.0,ES,True,ResearchMar,Martyna,female
10.1007/s10654-021-00733-9,Martine Vrijheid,35.0,middle,False,4210148332.0,ES,True,ISGlobal,Martine,female
10.1016/j.jaad.2020.10.046,Marta Ferrán Farrés,52.0,middle,False,,,True,ResearchMar,Marta,female
10.1007/s11356-021-18364-8,Mark Nieuwenhuijsen,1.0,first,False,170486558.0,ES,True,ISGlobal,Mark,male
10.1088/2053-1583/ac6fec,Marius V. Costache,3.0,middle,False,4210093216.0,ES,True,ICN2,Marius,male
10.3389/fmicb.2022.935378,Marisol Felip,2.0,middle,False,4210129656.0,ES,True,CREAF,Marisol,female
10.1186/s12877-021-02715-8,Marisa Baré,1.0,first,False,4210115578.0,ES,True,ResearchMar,Marisa,female
10.1111/acel.14194,Mariona Bustamante,57.0,middle,False,4210154894.0,ES,True,ResearchMar,Mariona,unknown
10.1093/hmg/ddac158,Mario Cáceres,328.0,middle,False,4210104448.0,ES,True,ResearchMar,Mario,male
10.1007/s00134-024-07509-1,Marine Clea Renard,24.0,middle,False,4210136145.0,ES,True,ResearchMar,Marine,female
10.3390/land10020144,Marina Palmero‐Iniesta,50.0,middle,False,4210129656.0,ES,True,CREAF,Marina,female
10.1016/j.arbres.2024.11.015,Mariela Alvarado-Miranda,1.0,first,False,4210133106.0,ES,True,ResearchMar,Mariela,female
10.1007/s10113-024-02189-5,Maricel Jadith Móstiga Rodríguez,1.0,first,False,123044942.0,ES,True,CREAF,Maricel,male
10.1038/s41586-023-05772-8,Maribel Casas,249.0,middle,False,4210148332.0,ES,True,ResearchMar,Maribel,female
10.1016/j.bios.2024.116079,Marianna Rossetti,1.0,first,True,4210093216.0,ES,True,ICN2,Marianna,female
10.37201/req/037.2021,Mariana Fernández-Pittol,35.0,middle,False,4210160192.0,ES,True,ISGlobal,Mariana,female
10.1007/s13304-024-01859-7,Mariagiulia Dal Cero,807.0,middle,False,,,True,ResearchMar,Mariagiulia,unknown
10.1093/ije/dyae063,Maria Elías,35.0,middle,False,4210148332.0,ES,True,ResearchMar,Maria,female
10.1038/s41598-022-09771-z,Margarita Posso,51.0,middle,False,4210130874.0,ES,True,ResearchMar,Margarita,female
10.1016/j.jmoldx.2022.02.003,Marcos López‐Sánchez,86.0,middle,False,,,True,ResearchMar,Marcos,male
10.1016/j.gie.2022.12.013,Marco Antonio Álvarez,2.0,middle,False,4210156109.0,ES,True,ResearchMar,Marco,male
10.1002/jmd2.12342,Marcio Andrade‐Campos,2.0,middle,False,4210133106.0,ES,True,ResearchMar,Marcio,male
10.1007/s13304-024-01859-7,Marc Beisani,381.0,middle,False,123338534.0,IT,True,ResearchMar,Marc,male
10.3389/fpsyt.2023.1279688,Mara Dierssen,34.0,last,False,4210137962.0,ES,True,ResearchMar,Mara,female
10.1093/bjs/znac322,Mar Iglesias,53.0,middle,False,,,True,ResearchMar,Mar,female
10.1016/j.agrformet.2022.109019,Manuela Balzarolo,2.0,middle,False,4210129656.0,ES,True,CREAF,Manuela,female
10.1016/j.jpsychires.2022.02.009,Manuel Alonso,37.0,middle,False,4210154894.0,ES,True,ResearchMar,Manuel,male
10.1016/j.ebiom.2023.104616,Manolis Kogevinas,60.0,middle,False,4210148332.0,ES,True,ResearchMar,Manolis,male
10.1007/s12094-023-03272-9,Manel López,3.0,middle,False,170486558.0,ES,True,ResearchMar,Manel,male
10.1007/s00423-023-03063-4,Maite de Miguel-Palacio,1.0,first,True,123044942.0,ES,True,ResearchMar,Maite,female
10.1001/jamanetworkopen.2022.50921,Mahnaz Shekari,287.0,middle,False,,,True,ResearchMar,Mahnaz,female
10.1186/s13195-021-00810-x,Magdalena Arnal,4.0,middle,False,4210136145.0,ES,True,ResearchMar,Magdalena,female
10.1038/s41591-023-02610-2,Magda Gasull,236.0,middle,False,4210154894.0,ES,True,ResearchMar,Magda,female
10.1093/bjsopen/zrae080,Ma de Gracia García Ramírez,82.0,middle,False,4210130874.0,ES,True,ResearchMar,Ma,andy
10.1080/21678421.2021.2024856,M.Á. Rubio,43.0,middle,False,4210130874.0,ES,True,ResearchMar,M.Á.,unknown
10.1016/j.jinf.2022.12.027,M.P. Gracia,155.0,middle,False,4210130874.0,ES,True,ResearchMar,M.P.,unknown
10.1016/j.jfo.2021.01.037,M.J. Quiroz Quiroga,1.0,first,False,4210133106.0,ES,True,ResearchMar,M.J.,unknown
10.1016/j.nrleng.2021.09.001,M.B. Beltrán Mármol,3.0,middle,False,4210130874.0,ES,True,ResearchMar,M.B.,unknown
10.1016/j.nrl.2020.12.001,M.A. Rubio,3.0,last,True,4210130874.0,ES,True,ResearchMar,M.A.,unknown
10.1001/jamanetworkopen.2022.50921,M. Castilla,75.0,middle,False,,,True,ResearchMar,M.,unknown
10.1007/s00394-020-02415-w,M Bello,661.0,middle,False,4210130874.0,ES,True,ResearchMar,M,unknown
10.1016/j.aca.2021.338254,Lívia Neves Borgheti-Cardoso,3.0,middle,False,4210147769.0,ES,True,ISGlobal,Lívia,female
10.1073/pnas.2115033119,Lídia Vendrell-Puigmitjà,42.0,middle,False,115304662.0,ES,True,BETA,Lídia,female
10.1136/jnis-2023-021103,Léopoldo Guimaraens,1.0,first,False,4210119948.0,ES,True,ResearchMar,Léopoldo,unknown
10.1093/ije/dyae063,Léa Maître,48.0,middle,False,,,True,ResearchMar,Léa,female
10.1111/epi.17033,Luísa Panadés‐de Oliveira,2.0,middle,False,4210130874.0,ES,True,ResearchMar,Luísa,female
10.1038/s41467-021-24979-9,Luís Izquierdo,35.0,middle,False,4210148332.0,ES,True,ISGlobal,Luís,male
10.1128/spectrum.02967-23,Luisa Sorlí,1.0,first,False,4210130874.0,ES,True,ResearchMar,Luisa,female
10.3390/ijerph19063628,Luis-Eugenio López,6.0,middle,False,4210133106.0,ES,True,ResearchMar,Luis-Eugenio,unknown
10.1016/j.jval.2021.03.021,Luis Gları́a,47.0,middle,False,4210136145.0,ES,True,ResearchMar,Luis,male
10.1093/ibd/izab015,Luigi Melcarne,8.0,middle,False,,,True,ResearchMar,Luigi,male
10.1177/17562848231221713,Lucía Márquez,52.0,middle,False,4210130874.0,ES,True,ResearchMar,Lucía,female
10.1177/20458940211018074,Lucilla Piccari,1.0,first,False,4210130874.0,ES,True,ResearchMar,Lucilla,female
10.1186/s12966-024-01639-x,Luciana Pons-Muzzo,1.0,first,False,4210148332.0,ES,True,ResearchMar,Luciana,female
10.1093/ecco-jcc/jjae011,Lucia Marquez Mosquera,37.0,middle,False,4210130874.0,ES,True,ResearchMar,Lucia,female
10.1016/j.pan.2022.07.007,Lucas Ilzarbe,535.0,middle,False,,,True,ResearchMar,Lucas,male
10.1016/j.agwat.2023.108613,Luca Da Sois,1.0,first,True,4210129656.0,ES,True,CREAF,Luca,male
10.1021/acsanm.2c04915,Lourdes Rivas,1.0,first,True,4210093216.0,ES,True,ICN2,Lourdes,female
10.1073/pnas.2115033119,Lorenzo Proia,35.0,middle,False,115304662.0,ES,True,BETA,Lorenzo,male
10.3390/diagnostics11091634,Lorena Marimón,2.0,middle,False,4210148332.0,ES,True,ISGlobal,Lorena,female
10.3390/nu16234018,Loreley Betancourt,3.0,middle,False,4210115578.0,ES,True,ResearchMar,Loreley,unknown
10.1038/s41598-021-85485-y,Lola Madrid,3.0,middle,False,4210148332.0,ES,True,ISGlobal,Lola,female
10.3390/biomedicines9091278,Lluı́s Espinosa,1.0,first,True,4210158561.0,ES,True,ResearchMar,Lluı́s,unknown
10.1038/s41467-024-50873-1,Lluís Gómez-Gener,48.0,middle,False,4210129656.0,ES,True,CREAF,Lluís,unknown
10.1016/j.eimce.2023.07.002,Lluisa Sorlí Redó,3.0,middle,False,4210130874.0,ES,True,ResearchMar,Lluisa,female
10.1016/j.avsg.2022.12.077,Lluis Nieto Fernández,4.0,middle,False,4210130874.0,ES,True,ResearchMar,Lluis,male
10.4269/ajtmh.19-0783,Llorenç Quintó,3.0,middle,False,4210148332.0,ES,True,ISGlobal,Llorenç,unknown
10.3390/biomedicines9101347,Liyun Qin,1.0,first,False,170486558.0,ES,True,ResearchMar,Liyun,unknown
10.1016/j.envres.2020.110505,Livia Pierotti,4.0,middle,False,170486558.0,ES,True,ISGlobal,Livia,female
10.1016/j.envint.2020.106278,Liudmila Liutsko,1.0,first,True,2801357902.0,ES,True,ISGlobal,Liudmila,female
10.1111/cobi.14250,Lisieux Fuzessy,1.0,first,True,879563668.0,BR,True,CREAF,Lisieux,unknown
10.1021/jacs.4c07194,Lingxin Meng,1.0,first,False,4210093216.0,ES,True,ICN2,Lingxin,unknown
10.1002/aelm.202201224,Linda‐Sheila Medondjio,2.0,middle,False,4210093216.0,ES,True,ICN2,Linda‐Sheila,unknown
10.1021/acsami.4c01744,Liming Hu,1.0,first,False,4210093216.0,ES,True,ICN2,Liming,unknown
10.1038/s41598-023-42495-2,Lilian Marie Boll,1.0,first,False,4210130874.0,ES,True,ResearchMar,Lilian,female
10.1002/ejp.1930,Lilia I. Correa,2.0,middle,False,4210130874.0,ES,True,ResearchMar,Lilia,female
10.1111/bjh.17087,Lierni Fernández‐Ibarrondo,2.0,middle,False,4210136145.0,ES,True,ResearchMar,Lierni,unknown
10.1016/j.scitotenv.2023.163491,Liehua Tie,1.0,first,False,178232147.0,CN,True,CREAF,Liehua,unknown
10.1093/braincomms/fcad351,Lidia C Gispert,53.0,middle,False,4210128274.0,ES,True,ResearchMar,Lidia,female
10.1007/s13304-024-01859-7,Leyre Lorente-Poch,415.0,middle,False,,,True,ResearchMar,Leyre,unknown
10.1016/j.wneu.2024.08.144,Leopoldo Guimaraens,2.0,middle,False,4210119948.0,ES,True,ResearchMar,Leopoldo,male
10.1038/s41408-023-00909-4,Leonor Arenillas,34.0,middle,False,4210130874.0,ES,True,ResearchMar,Leonor,female
10.1016/j.bonr.2022.101181,Leonardo Mellibovsky,2.0,middle,False,2801357902.0,ES,True,ResearchMar,Leonardo,male
10.1038/s41467-024-45171-9,Leire de Campos‐Mata,1.0,first,False,4210130874.0,ES,True,ResearchMar,Leire,female
10.1021/acsami.2c20859,Lei Zhao,1.0,first,False,4210093216.0,ES,True,ICN2,Lei,andy
10.1002/celc.202300517,Leandro Nicolás Bengoa,1.0,first,True,4210093216.0,ES,True,ICN2,Leandro,male
10.1186/s12890-022-01827-0,Leandra Domínguez Olivera,14.0,middle,False,4210153292.0,ES,True,ResearchMar,Leandra,female
10.1186/s13054-021-03727-x,Laura Rodríguez,197.0,middle,False,4210151664.0,ES,True,ResearchMar,Laura,female
10.1186/s13195-021-00810-x,Lara Nonell,3.0,middle,False,4210156109.0,ES,True,ResearchMar,Lara,female
10.1016/j.nefroe.2023.02.007,Laia Sans,1.0,first,False,4210130874.0,ES,True,ResearchMar,Laia,female
10.1371/journal.pone.0256918,LIuis Brotons,3.0,middle,True,4210129656.0,ES,True,CREAF,LIuis,unknown
10.1016/j.rceng.2022.03.009,L.E. Castillero-Díaz,7.0,middle,False,4210130874.0,ES,True,ResearchMar,L.E.,unknown
10.1111/bjd.20703,L. Soueid,1.0,first,False,4210148332.0,ES,True,ISGlobal,L.,unknown
10.1016/j.envres.2023.116965,L Campi,4.0,middle,False,4210130874.0,ES,True,ResearchMar,L,unknown
10.1038/s41598-021-91275-3,Kyriaki Papantoniou,1.0,first,True,76134821.0,AT,True,ISGlobal,Kyriaki,female
10.1002/ijc.34577,Kurt Straíf,2.0,middle,False,103531236.0,US,True,ResearchMar,Kurt,male
10.7554/elife.65655,Krijn P. Paaijmans,3.0,middle,False,4210148332.0,ES,True,ISGlobal,Krijn,male
10.1136/bmjgh-2020-003257,Koya C. Allen,1.0,first,True,4210148332.0,ES,True,ISGlobal,Koya,unknown
10.1038/s44287-024-00020-1,Kostas Kostarelos,1.0,first,False,4210093216.0,ES,True,ICN2,Kostas,male
10.3389/fnut.2022.967967,Klaus Langohr,3.0,middle,False,9617848.0,ES,True,ResearchMar,Klaus,male
10.1016/j.arbres.2020.09.005,Klara Almagro,5.0,middle,False,4210133106.0,ES,True,ResearchMar,Klara,female
10.1038/s41377-022-01008-y,Klaas‐Jan Tielrooij,1.0,first,True,4210093216.0,ES,True,ICN2,Klaas‐Jan,unknown
10.5498/wjp.v11.i10.854,Khadija El Abidi,1.0,first,False,4210133106.0,ES,True,ResearchMar,Khadija,female
10.3390/rs13142806,Kevin Bórnez,1.0,first,True,4210129656.0,ES,True,CREAF,Kevin,male
10.1088/2515-7639/acc893,Kenedy Tabah,37.0,middle,False,4210093216.0,ES,True,ICN2,Kenedy,unknown
10.1038/s41467-021-24673-w,Kelly Safreed‐Harmon,2.0,middle,False,4210148332.0,ES,True,ISGlobal,Kelly,mostly_female
10.1016/j.envint.2024.108604,Kellie L.H.A. Crooijmans,1.0,first,False,2801357902.0,ES,True,ResearchMar,Kellie,mostly_female
10.1111/tmi.13714,Kate Whitfield,1.0,first,True,4210148332.0,ES,True,ISGlobal,Kate,female
10.1159/000536064,Karys Khilzi,2.0,middle,False,4210136145.0,ES,True,ResearchMar,Karys,unknown
10.1007/s00204-023-03557-6,Karolina Kopańska,1.0,first,False,170486558.0,ES,True,ResearchMar,Karolina,female
10.1007/s00394-020-02415-w,Karla Alejandra Pérez‐Vega,299.0,middle,False,,,True,ResearchMar,Karla,female
10.1001/jamanetworkopen.2022.50921,Karine Fauria,125.0,middle,False,,,True,ResearchMar,Karine,female
10.1186/s12955-022-01955-5,Karina Mayoral,1.0,first,False,4210154894.0,ES,True,ResearchMar,Karina,female
10.3390/jcm11010216,Karen Nolivos,2.0,middle,False,4210133106.0,ES,True,ResearchMar,Karen,female
10.1021/acsnano.4c05278,Kapil Gupta,5.0,middle,False,4210093216.0,ES,True,ICN2,Kapil,male
10.1016/j.ese.2024.100445,Júlio C. López-Doval,3.0,middle,False,115304662.0,ES,True,BETA,Júlio,male
10.3390/nu13072471,Júlia Muñoz-Martínez,47.0,middle,False,4210156109.0,ES,True,ResearchMar,Júlia,female
10.1039/d3mh01935g,Jéssica Casandra Ramírez,3.0,middle,False,4210093216.0,ES,True,ICN2,Jéssica,unknown
10.1002/adfm.202105767,Jérémie Maire,1.0,first,True,4210160189.0,FR,True,ICN2,Jérémie,male
10.3390/nano11113089,Junda Zhang,1.0,first,False,4210093216.0,ES,True,ICN2,Junda,unknown
10.1016/j.jcis.2022.04.170,Jun-Jie Zhu,1.0,first,True,4210093216.0,ES,True,ICN2,Jun-Jie,andy
10.1016/j.arbres.2020.07.021,Jun Tang,1.0,first,False,4210133106.0,ES,True,ResearchMar,Jun,mostly_male
10.1093/ijnp/pyab051,Julián Andrés Mateus,2.0,middle,False,4210130874.0,ES,True,ResearchMar,Julián,male
10.3389/fmed.2020.607786,Julio Pascual,46.0,middle,False,4210156109.0,ES,True,ResearchMar,Julio,male
10.1002/hep.32237,Julieta Politi,1.0,first,False,2801357902.0,ES,True,ResearchMar,Julieta,female
10.1002/advs.202104758,Juliana Jaramillo-Fernández,1.0,first,True,4210093216.0,ES,True,ICN2,Juliana,female
10.1007/s40121-021-00416-8,Julian González-Martín,2.0,middle,False,71999127.0,ES,True,ISGlobal,Julian,male
10.1016/j.scitotenv.2023.167713,Julia García‐Oteyza,1.0,first,True,4210129656.0,ES,True,CREAF,Julia,female
10.1289/ehp9073,Julen Egiguren,1.0,first,False,4210148332.0,ES,True,ISGlobal,Julen,male
10.1016/j.jinf.2022.12.027,Judith Marín‐Corral,144.0,middle,False,2802353815.0,ES,True,ResearchMar,Judith,female
10.1016/j.jinf.2022.12.027,Judit Bigas,148.0,middle,False,4210130874.0,ES,True,ResearchMar,Judit,female
10.1080/09513590.2023.2242951,Juana-Antonia Flores-Le Roux,2.0,middle,False,4210156109.0,ES,True,ResearchMar,Juana-Antonia,unknown
10.1016/j.jhazmat.2020.124256,Juana María Delgado-Saborit,2.0,middle,False,4210148332.0,ES,True,ISGlobal,Juana,female
10.1038/s41380-020-00987-x,Juan R. González,45.0,middle,False,4210148332.0,ES,True,ISGlobal,Juan,male
10.2337/dc22-2344,José-Miguel González-Clemente,1.0,first,True,2801357902.0,ES,True,ResearchMar,José-Miguel,unknown
10.1136/ijgc-2024-005427,José-Antonio Pereira,4.0,middle,False,4210130874.0,ES,True,ResearchMar,José-Antonio,unknown
10.1016/j.ijcard.2021.01.051,José Vicente Brasó Aznar,72.0,middle,False,4210115956.0,ES,True,ResearchMar,José,male
10.1038/s41388-021-01879-2,Josune Alonso‐Marañón,1.0,first,False,4210158561.0,ES,True,ResearchMar,Josune,female
10.3390/ijerph20085502,Josep‐Maria Solé‐Sedeño,1.0,first,False,170486558.0,ES,True,ResearchMar,Josep‐Maria,unknown
10.1016/j.eururo.2023.04.020,Josep Lloreta,53.0,middle,False,1334819555.0,US,True,ResearchMar,Josep,male
10.1016/j.cej.2024.148674,Jose Bolaños-Cardet,1.0,first,False,4210093216.0,ES,True,ICN2,Jose,male
10.1039/d1cc07034g,Jorge Albalad,1.0,first,True,5681781.0,AU,True,ICN2,Jorge,male
10.1249/mss.0000000000002578,Joren Buekers,1.0,first,True,4210148332.0,ES,True,ISGlobal,Joren,male
10.1016/j.eimc.2021.03.016,Jordina Munrós,1.0,first,False,4210148332.0,ES,True,ISGlobal,Jordina,unknown
10.1038/s41597-022-01774-9,Jordi Sardans,119.0,middle,False,4210129656.0,ES,True,CREAF,Jordi,male
10.1016/j.reuma.2020.04.008,Jone Llorente‐Onaindia,2.0,middle,True,4210156109.0,ES,True,ResearchMar,Jone,female
10.7554/elife.76344,Jolle W. Jolles,1.0,first,False,4210129656.0,ES,True,CREAF,Jolle,male
10.1680/jtran.19.00061,John E. Thornes,1.0,first,True,2803054517.0,IN,True,ISGlobal,John,male
10.1111/1365-2745.13752,Jofre Carnicer,1.0,first,True,71999127.0,ES,True,CREAF,Jofre,unknown
10.3390/coatings11060662,Joe Sakai,1.0,first,True,4210093216.0,ES,True,ICN2,Joe,male
10.3390/cancers15041069,Joaquı́n Arribas,3.0,last,True,4387155398.0,,True,ResearchMar,Joaquı́n,unknown
10.17843/rpmesp.2021.381.5750,Joaquı́m Ruiz,4.0,middle,False,4210148332.0,ES,True,ISGlobal,Joaquı́m,unknown
10.1103/physrevlett.132.266301,Joaquín Medina Dueñas,1.0,first,False,4210093216.0,ES,True,ICN2,Joaquín,male
10.1080/14787210.2021.1873130,Joaquím Gascón,2.0,middle,False,71999127.0,ES,True,ISGlobal,Joaquím,unknown
10.1002/adfm.202404113,Joaquin Llacer‐Wintle,1.0,first,False,4210159154.0,CN,True,ICN2,Joaquin,unknown
10.1093/jac/dkab321,Joaquim Fernández‐Solà,76.0,middle,False,71999127.0,ES,True,ISGlobal,Joaquim,male
10.1186/s40634-023-00656-2,Joan‐Carles Monllau,6.0,last,False,170486558.0,ES,True,ResearchMar,Joan‐Carles,unknown
10.5588/pha.21.0052,Joanna Ehrlich,1.0,first,False,4210148332.0,ES,True,ISGlobal,Joanna,female
10.3390/cancers13122869,Joana Vidal,2.0,middle,False,4210136145.0,ES,True,ResearchMar,Joana,female
10.1186/s13054-022-03905-5,Joan-Ramon Masclans,43.0,middle,False,4210130874.0,ES,True,ResearchMar,Joan-Ramon,unknown
10.2337/dc22-2521,Joan-Anton Vallés,10.0,middle,False,4210153292.0,ES,True,ResearchMar,Joan-Anton,unknown
10.1016/j.drugalcdep.2023.109822,Joan Ignasi Mestre-Pintó,39.0,middle,False,,,True,ResearchMar,Joan,female
10.1021/acsenergylett.4c02703,Jing Yu,1.0,first,False,4210093216.0,ES,True,ICN2,Jing,andy
10.1016/j.mex.2024.102969,Jill Litt,11.0,middle,False,2801864671.0,ES,True,CREAF,Jill,female
10.1002/sstr.202100126,Jiemin Wang,1.0,first,False,4210093216.0,ES,True,ICN2,Jiemin,unknown
